id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name;League;Group;primary_position_ESP;position_gen_ESP1;secondary_position_ESP;position_gen_ESP2;third_position_ESP;position_gen_ESP3
372431;80.5;0.41;93.5;0.6;1.01;18.24;0.28;0.87;0.18;RCMF;3922;0.0;0.62;178;1;700000;1.08;77.27;66.67;26;0.76;Sergio Molina Beloqui;44.26;fc andorra;6.54;33;0.85;22.22;0.62;53.85;0.85;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;11.61;47.06;0.0;Primera Division RFEF;92.33;0.09;0.05;['ESP'];1.62;1;right;42;4.68;47.0;5.69;0.25;53.44;0.46;0;0.21;0.5;8.58;0;11.11;45.51;0.09;0.0;1.42;1.4;0.11;1996-02-18;0.05;0.07;87.81;ESP;0.04;3.79;53.75;0.0;https://cdn5.wyscout.com/photos/players/public/g372431_100x130.png;57.26;0.0;35.14;False;FC Andorra;2;70;6.09;3.58;['DMF', 'LCMF3', 'RCMF'];1.65;0.39;50.0;0;0.0;0;8.95;40.53;Sergio Molina;18.44;18;78.72;0.0;000000;91.93;6.98;0.43;1.88;1.31;0;0;0.34;0.0;0.0;3.6;0;DMF;3.03;35.78;25.0;0.0;0.02;['Spain'];0.0;0.0;2025-06-30;47.22;20.47;1996-02-18;0.02;27.27;0.09;0.44;LCMF3;0.0;29.0;15;Spain;Primera RFEF;1.0;Mediocampista Defensivo;Pivote;Desconocido;Desconocido;Mediocampista Central Derecho;Mediocampista
-120887;65.57;2.23;71.23;1.82;0.07;4.12;0.27;2.3;0.07;0;1333;0.0;0.61;172;6;700000;1.82;54.17;45.61;62;2.43;Bryan Mendoza Cruz;29.63;lugo;3.98;36;0.61;33.33;1.08;59.26;0.88;https://cdn5.wyscout.com/photos/team/public/4433_120x120.png;20.46;42.86;0.0;Liga de Expansión MX;80.29;0.14;0.0;['MEX'];5.91;2;right;25;3.85;14.04;1.08;0.54;15.93;0.41;0;0.0;0.61;1.62;0;0.0;41.18;0.27;100.0;0.0;5.47;0.0;1997-09-08;0.54;0.0;75.42;MEX;0.4;0.13;36.3;0.0;https://cdn5.wyscout.com/photos/players/public/g-120887_100x130.png;43.75;0.0;38.46;False;Celaya;8;74;2.72;8.03;['CF', 'LW'];1.35;0.47;50.0;4;0.14;0;2.3;9.52;B. Mendoza;16.51;21;79.41;0.0;000000;89.83;4.19;0.78;0.0;0.41;0;2;0.07;0.0;0.0;1.89;0;CF;16.667;14.1;33.33;0.0;0.41;['Mexico'];0.0;0.0;0;40.0;4.93;1997-09-08;0.14;30.56;0.01;2.5;LW;0.0;27.0;0;Mexico;Primera RFEF;1.0;Delantero Centro;Delantero;Extremo Izquierdo;Extremo;Desconocido;Desconocido
-167683;60.11;1.08;72.25;1.91;0.47;13.52;0.93;2.05;0.25;RAMF;2503;0.0;0.36;177;0;600000;0.9;58.78;60.08;61;0.5;Diego  Moreno Garbayo;51.56;osasuna promesas;4.53;14;1.19;50.0;1.29;56.6;2.66;https://cdn5.wyscout.com/photos/team/public/2717_120x120.png;18.84;50.0;0.0;Primera Division RFEF;80.47;0.29;0.04;['ESP'];0.59;0;right;31;9.28;21.36;5.18;0.58;29.16;2.34;0;0.04;0.36;5.32;0;0.0;43.97;0.04;0.0;0.14;2.3;0.25;2001-06-21;0.43;0.07;69.42;ESP;0.02;1.68;53.44;0.0;https://cdn5.wyscout.com/photos/players/public/g-167683_100x130.png;42.36;0.04;32.43;False;Osasuna Promesas;12;70;6.69;5.07;['RB', 'LB', 'RAMF'];2.73;0.29;0.0;0;0.0;0;7.95;16.94;Diego Moreno;20.46;13;65.16;0.0;d42d29;92.86;11.72;0.69;0.11;0.61;0;0;0.29;0.0;0.0;5.57;1;RB;0.0;32.61;30.77;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;36.84;7.51;2001-06-21;0.0;21.43;0.06;0.43;LB;0.0;23.0;11;Spain;Primera RFEF;1.0;Lateral Derecho;Lateral;Lateral Izquierdo;Lateral;Mediocampista Ofensivo Derecho;Mediapunta
147134;64.35;0.6;61.26;8.69;0.24;6.9;1.62;7.85;0.6;LWF;1501;0.0;0.36;190;5;600000;0.72;67.39;66.15;60;3.0;Tiago Manuel Dias Correia;16.67;ibiza;8.33;50;4.98;16.67;2.28;60.0;5.94;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;25.96;30.26;0.0;Primera Division RFEF;82.03;0.54;0.24;['PRT', 'CPV'];3.49;5;right;18;3.9;26.02;2.46;0.12;34.06;1.38;0;0.3;1.08;2.76;0;20.0;38.94;0.18;0.0;0.66;1.8;0.78;1990-07-12;0.06;0.0;70.42;PRT;0.21;3.32;39.95;0.0;https://cdn5.wyscout.com/photos/players/public/54635_100x130.png;43.9;0.24;29.29;False;Ibiza;1;83;3.05;18.17;['LW', 'LAMF', 'LWF'];5.58;4.56;0.0;1;0.0;0;5.16;23.62;Bebé;20.27;16;77.91;0.0;000000;89.21;4.62;0.19;1.68;1.32;0;0;0.0;0.0;0.0;1.92;4;LW;10.0;36.75;26.09;0.0;0.3;['Portugal', 'Cape Verde Islands'];0.0;0.0;2025-06-30;36.56;11.45;1990-07-12;0.3;30.0;0.2;2.28;LAMF;0.0;34.0;11;Portugal;Primera RFEF;2.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Izquierdo;Mediapunta;Delantero Extremo Izquierdo;Delantero
190804;72.41;0.43;82.39;3.21;0.18;13.28;0.61;3.08;0.09;AMF;2948;0.0;1.25;178;7;600000;1.68;69.96;63.33;25;2.08;Alejandro Gallar Falguera;33.33;ibiza;8.49;68;1.8;53.66;1.13;45.71;2.14;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;14.17;44.44;0.0;Primera Division RFEF;86.91;0.67;0.06;['ESP'];5.97;6;left;35;2.75;38.71;3.6;0.12;44.33;1.56;0;0.18;1.8;7.11;0;66.67;38.72;0.52;50.0;1.37;0.92;0.43;1992-03-19;0.18;0.0;81.06;ESP;0.18;7.02;42.89;0.0;https://cdn5.wyscout.com/photos/players/public/78614_100x130.png;48.31;0.31;27.14;False;Ibiza;6;71;2.11;9.07;['CF', 'RW', 'AMF'];4.64;0.55;70.59;2;0.0;1;8.67;33.95;Álex Gallar;18.57;17;86.97;0.0;000000;92.09;3.21;0.19;2.81;1.98;0;0;0.03;0.03;0.0;1.34;10;CF;10.294;36.31;21.57;0.0;0.21;['Spain'];0.0;0.0;2025-06-30;47.37;15.6;1992-03-19;0.18;32.35;0.21;1.53;RW;0.0;33.0;15;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Extremo Derecho;Extremo;Mediocampista Ofensivo;Mediapunta
427959;73.45;0.03;95.24;0.0;0.0;15.97;0.0;0.0;0.0;0;3099;-2.1;0.17;179;0;600000;0.26;39.74;50.0;100;0.0;Ramón Juan Ramírez;100.0;ibiza;0.06;0;0.0;16.67;0.26;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;0.58;0.0;0.84;Primera Division RFEF;98.24;0.0;0.0;['ESP'];0.0;0;right;32;0.06;18.18;10.19;0.03;28.46;0.0;26;0.0;0.0;2.27;93;0.0;100.0;0.0;0.0;0.0;0.32;0.0;1999-12-10;0.03;0.0;82.86;ESP;0.0;0.0;95.0;0.76;https://cdn5.wyscout.com/photos/players/public/g427959_100x130.png;56.13;0.0;0.0;False;Ibiza;1;79;4.43;0.09;['GK'];0.12;0.0;0.0;0;0.0;0;6.21;18.76;Ramón Juan;31.08;0;59.81;0.69;000000;50.0;3.05;0.04;0.0;0.0;14;0;0.0;0.0;23.9;2.99;0;GK;0.0;47.02;0.0;72.04;0.0;['Spain'];0.32;-0.061;2025-06-30;0.0;11.59;1999-12-10;0.0;0.0;0.0;0.09;0;2.7;25.0;0;Spain;Primera RFEF;2.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
145641;65.33;1.37;78.8;2.02;0.03;6.48;0.33;2.38;0.07;0;2763;0.0;0.55;184;6;600000;1.5;66.67;45.0;46;1.43;Juan Carlos Real Ruiz;34.57;real murcia;4.46;44;1.27;41.18;1.21;56.45;1.21;https://cdn5.wyscout.com/photos/team/public/51_120x120.png;18.05;22.22;0.0;Primera Division RFEF;80.77;0.42;0.0;['ESP'];7.95;5;right;37;4.56;17.79;1.53;0.0;20.49;0.88;0;0.13;1.01;3.32;0;25.0;39.27;0.29;50.0;1.21;2.64;0.1;1991-03-15;0.07;0.03;75.99;ESP;0.26;4.44;38.45;0.0;https://cdn5.wyscout.com/photos/players/public/62062_100x130.png;55.32;0.13;29.73;False;Real Murcia;2;73;1.57;8.05;['CF', 'AMF'];2.35;0.29;55.56;2;0.0;0;3.39;12.25;Juan Carlos Real;18.16;42;80.77;0.0;FF0000;90.51;3.26;0.0;2.7;1.4;0;0;0.0;0.0;0.0;1.21;4;CF;13.636;24.87;33.33;0.0;0.2;['Spain'];0.0;0.0;2025-06-30;51.39;5.99;1991-03-15;0.16;50.0;0.14;1.92;AMF;0.0;34.0;0;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Mediocampista Ofensivo;Mediapunta;Desconocido;Desconocido
-207254;70.45;1.95;79.21;2.02;1.22;13.82;1.15;2.76;0.17;0;2579;0.0;0.24;183;0;600000;1.05;64.75;57.22;96;0.73;Jesús Clemente Corcho;57.53;fc andorra;8.58;21;1.54;28.57;2.3;67.24;3.94;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;16.72;100.0;0.0;Primera Division RFEF;89.52;0.35;0.03;['ESP'];1.45;0;right;34;6.53;35.28;3.87;0.07;42.92;3.91;0;0.0;0.52;4.85;0;0.0;50.31;0.03;0.0;0.0;2.55;0.28;2000-09-08;0.21;0.0;79.76;ESP;0.05;1.32;52.82;0.0;https://cdn5.wyscout.com/photos/players/public/g-207254_100x130.png;39.64;0.14;29.2;False;FC Andorra;6;77;5.48;5.62;['RB'];3.56;0.03;100.0;0;0.03;0;7.36;32.38;Jesús Clemente;20.19;0;73.46;0.0;000000;97.97;6.98;0.12;0.03;0.59;0;1;0.07;0.0;0.0;3.18;4;RB;0.0;34.14;28.57;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;41.18;14.1;2000-09-08;0.0;28.57;0.05;1.15;0;0.0;24.0;0;Spain;Primera RFEF;1.0;Lateral Derecho;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
520258;80.49;0.0;91.67;0.0;0.0;15.34;0.0;0.0;0.0;0;481;-1.42;0.19;188;0;600000;0.0;79.17;0.0;100;0.0;Diego Altube Suárez;100.0;zamora;0.0;0;0.0;0.0;0.75;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/1540_120x120.png;0.19;0.0;1.12;Segunda Liga;100.0;0.0;0.0;['ESP'];0.0;0;right;5;0.0;8.05;12.35;0.0;20.4;0.0;7;0.0;0.0;4.49;19;0.0;0.0;0.0;0.0;0.0;0.19;0.0;2000-02-22;0.19;0.0;83.49;ESP;0.0;0.0;100.0;1.31;https://cdn5.wyscout.com/photos/players/public/g520258_100x130.png;72.73;0.0;0.0;False;Feirense;1;87;1.14;0.0;['GK'];0.19;0.0;0.0;0;0.0;0;9.92;13.1;Diego Altube;39.1;0;84.91;1.04;0000FF;0.0;0.75;0.0;0.0;0.0;0;0;0.0;0.0;5.58;0.75;0;GK;0.0;51.84;0.0;63.16;0.0;['Spain'];0.19;-0.266;0;0.0;4.49;2000-02-22;0.0;0.0;0.0;0.0;0;3.56;25.0;0;Spain;Primera RFEF;1.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
59007;76.74;0.95;92.15;0.17;1.17;16.75;0.13;0.56;0.04;RCB;2079;0.0;0.13;192;0;550000;0.61;64.77;73.12;39;0.61;Bernardo José Espinosa Zúñiga;74.62;marbella;1.82;14;0.22;33.33;0.17;75.0;0.13;https://cdn5.wyscout.com/photos/team/public/2107_120x120.png;12.47;100.0;0.0;Primera Division RFEF;89.41;0.0;0.0;['COL', 'ESP'];1.74;0;right;23;4.03;30.26;5.76;0.17;36.1;0.09;0;0.0;0.04;3.81;0;0.0;50.0;0.0;0.0;0.0;5.63;0.04;1989-07-11;0.26;0.0;84.65;COL;0.08;0.0;69.79;0.0;https://cdn5.wyscout.com/photos/players/public/20276_100x130.png;59.4;0.0;100.0;False;Marbella;6;85;7.74;0.87;['CB', 'LCB', 'RCB'];0.35;0.04;0.0;0;0.04;0;7.45;22.51;B. Espinosa;21.82;37;66.28;0.0;0000FF;97.62;8.79;0.24;0.0;0.0;0;1;0.65;0.0;0.0;5.67;0;CB;0.0;38.51;100.0;0.0;0.0;['Colombia', 'Spain'];0.0;0.0;2026-06-30;62.5;14.89;1989-07-11;0.0;50.0;0.0;0.56;LCB;0.0;35.0;23;Colombia;Primera RFEF;2.0;Defensa Central;Central;Defensa Central Izquierdo;Central;Defensa Central Derecho;Central
259332;56.72;0.61;82.56;7.71;0.1;6.8;0.3;4.57;0.2;LWB;955;0.0;0.41;187;1;500000;1.32;60.0;68.75;40;2.23;Christos Albanis;60.0;fc andorra;6.9;22;4.36;25.0;1.52;46.05;1.83;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;21.0;22.22;0.0;Primera Division RFEF;82.71;0.51;0.0;['GRC'];2.19;1;right;22;4.87;26.99;1.22;0.1;29.83;0.0;0;0.0;2.84;2.54;0;0.0;38.46;0.41;0.0;0.0;1.52;0.2;1994-11-05;0.09;0.1;77.89;GRC;0.22;1.53;48.31;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.2;22.22;False;FC Andorra;1;80;3.07;13.19;['LW', 'LWF', 'LWB'];3.96;1.83;25.0;0;0.0;0;4.67;22.83;C. Albanis;15.64;22;73.91;0.0;000000;94.12;5.28;0.17;0.0;1.32;0;0;0.0;0.0;0.0;1.83;2;LW;4.545;17.4;0.0;0.0;0.09;['Greece'];0.0;0.0;2027-06-30;61.54;8.73;1994-11-05;0.1;22.73;0.15;3.96;LWF;0.0;30.0;13;Greece;Primera RFEF;1.0;Extremo Izquierdo;Extremo;Delantero Extremo Izquierdo;Delantero;Carrilero Izquierdo;Lateral
-98268;72.0;0.72;81.82;1.81;0.0;4.53;0.18;1.81;0.0;CF;497;0.0;0.0;178;1;500000;1.99;71.43;86.96;41;1.09;Pablo Moreno Taboada;28.57;osasuna promesas;6.88;6;0.91;0.0;1.27;60.0;0.91;https://cdn5.wyscout.com/photos/team/public/2717_120x120.png;19.2;25.0;0.0;Primera Division RFEF;82.86;0.0;0.0;['ESP'];0.98;0;right;12;4.16;19.01;0.54;0.0;20.1;0.18;0;0.0;0.54;2.54;0;0.0;26.15;0.18;100.0;0.0;1.27;0.0;2002-05-03;0.0;0.0;79.28;ESP;0.18;0.58;40.57;0.0;https://cdn5.wyscout.com/photos/players/public/g-98268_100x130.png;33.33;0.0;20.0;False;Osasuna Promesas;0;73;2.33;11.77;['LW', 'LAMF', 'CF'];0.72;0.72;100.0;1;0.0;0;3.8;13.76;Pablo Moreno;25.4;22;57.14;0.0;d42d29;86.84;5.43;0.0;0.18;0.36;0;0;0.0;0.0;0.0;1.81;0;LW;16.667;10.49;0.0;0.0;0.18;['Spain'];0.0;0.0;2025-06-30;75.0;5.98;2002-05-03;0.0;33.33;0.11;1.09;LAMF;0.0;23.0;14;Spain;Primera RFEF;1.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Izquierdo;Mediapunta;Delantero Centro;Delantero
423634;66.44;0.81;84.5;1.36;0.54;13.21;0.36;1.54;0.0;0;995;0.0;0.72;181;1;500000;1.18;68.57;57.5;40;1.54;Víctor Moya Martínez;32.14;unionistas de salamanca;5.79;17;0.63;25.0;0.54;46.67;0.99;https://cdn5.wyscout.com/photos/team/public/g37062_120x120.png;13.12;50.0;0.0;Primera Division RFEF;85.59;0.36;0.0;['ESP'];0.78;1;right;14;3.62;30.75;4.34;0.0;36.0;0.54;0;0.0;0.54;6.33;0;0.0;38.18;0.09;0.0;0.27;2.53;0.09;1997-06-10;0.0;0.0;80.4;ESP;0.07;1.07;42.76;0.0;https://cdn5.wyscout.com/photos/players/public/g423634_100x130.png;50.0;0.0;54.55;False;Unionistas de Salamanca;0;75;3.74;4.97;['RCMF', 'LCMF'];1.45;0.36;0.0;0;0.0;0;6.51;22.61;Chuca;18.69;39;72.22;0.0;000000;98.44;4.97;0.0;1.18;0.63;0;0;0.09;0.0;0.0;2.89;0;RCMF;5.882;35.19;50.0;0.0;0.09;['Spain'];0.0;0.0;2025-06-30;37.5;11.67;1997-06-10;0.09;23.53;0.1;1.36;LCMF;0.0;27.0;0;Spain;Primera RFEF;1.0;Mediocampista Central Derecho;Mediocampista;Mediocampista Central Izquierdo;Mediocampista;Desconocido;Desconocido
-188566;56.82;0.92;73.19;4.25;0.21;3.12;0.85;4.04;0.43;RWF;1270;0.0;0.35;177;1;500000;1.28;67.86;55.71;47;1.84;Diego Vicente Bri Carrazoni;29.17;atlético madrid b;4.82;26;2.69;40.0;1.98;58.33;2.62;https://cdn5.wyscout.com/photos/team/public/2519_120x120.png;18.64;55.56;0.0;Primera Division RFEF;82.91;0.64;0.0;['ESP'];2.89;1;left;23;4.96;16.58;2.69;0.07;21.61;1.98;0;0.0;0.78;1.98;0;0.0;40.0;0.07;0.0;0.07;1.7;0.28;2002-09-12;0.14;0.0;74.1;ESP;0.2;2.81;41.06;0.0;https://cdn5.wyscout.com/photos/players/public/g-188566_100x130.png;52.63;0.21;37.84;False;Atlético Madrid B;2;67;2.35;9.92;['RW', 'CF', 'RWF'];2.06;0.64;100.0;0;0.0;0;3.33;15.45;Diego Bri;20.68;20;74.47;0.0;d6260b;91.18;4.39;0.11;0.14;1.35;0;0;0.07;0.0;0.0;1.56;3;RW;3.846;29.03;32.14;0.0;0.07;['Spain'];0.0;0.0;2027-06-30;51.72;9.78;2002-09-12;0.07;26.92;0.2;3.4;CF;0.0;22.0;11;Spain;Primera RFEF;2.0;Extremo Derecho;Extremo;Delantero Centro;Delantero;Delantero Extremo Derecho;Delantero
-133126;77.78;0.0;96.91;0.0;0.0;12.81;0.0;0.0;0.0;0;3350;-0.56;0.13;186;0;500000;0.16;40.26;100.0;100;0.0;Alejandro Iturbe Encabo;90.91;atlético madrid b;0.03;0;0.0;20.0;0.32;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2519_120x120.png;0.56;0.0;1.29;Primera Division RFEF;97.88;0.0;0.03;['ESP'];0.0;0;right;34;0.03;24.07;6.99;0.03;31.06;0.0;33;0.0;0.0;2.07;118;0.0;66.67;0.0;0.0;0.0;0.3;0.0;2003-09-02;0.05;0.0;89.01;ESP;0.0;0.0;85.71;0.89;https://cdn5.wyscout.com/photos/players/public/g-133126_100x130.png;58.46;0.0;0.0;False;Atlético Madrid B;2;75;2.19;0.16;['GK'];0.3;0.0;0.0;0;0.0;0;4.38;23.21;Alejandro Iturbe;27.3;0;66.87;0.87;d6260b;0.0;1.5;0.04;0.0;0.0;10;0;0.0;0.0;32.44;1.45;0;GK;0.0;47.73;0.0;72.03;0.0;['Spain'];0.3;-0.015;2027-06-30;0.0;17.41;2003-09-02;0.0;0.0;0.0;0.0;0;3.17;21.0;0;Spain;Primera RFEF;2.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
-140729;82.99;1.04;89.82;3.57;0.0;14.44;0.15;1.86;0.15;LCMF;1209;0.0;0.3;170;0;500000;2.61;83.5;61.19;65;0.89;Manuel Ángel Morán Ibáñez;22.22;real madrid castilla;7.15;12;1.56;0.0;0.52;43.75;0.3;https://cdn5.wyscout.com/photos/team/public/1299_120x120.png;18.39;50.0;0.0;Primera Division RFEF;90.35;0.07;0.0;['ESP'];0.54;0;right;17;4.99;42.43;1.49;0.74;44.22;0.0;0;0.0;0.6;7.67;0;0.0;44.35;0.22;0.0;0.0;2.01;0.0;2004-03-15;0.15;0.15;89.06;ESP;0.04;0.66;45.75;0.0;https://cdn5.wyscout.com/photos/players/public/g-140729_100x130.png;60.0;0.0;50.0;False;Real Madrid Castilla;2;60;2.57;9.23;['LCMF3', 'RCMF', 'LCMF'];1.04;0.3;33.33;0;0.07;0;5.96;37.67;Manuel Ángel;14.93;10;76.25;0.0;313131;94.79;5.73;0.99;0.07;0.52;0;1;0.07;0.0;0.0;1.94;0;LCMF3;0.0;23.96;0.0;0.0;0.0;['Spain'];0.0;0.0;2027-06-30;50.0;12.43;2004-03-15;0.0;8.33;0.05;0.67;RCMF;0.0;21.0;10;Spain;Primera RFEF;2.0;Desconocido;Desconocido;Mediocampista Central Derecho;Mediocampista;Mediocampista Central Izquierdo;Mediocampista
251621;62.86;2.17;74.14;4.46;0.0;4.46;0.89;3.06;0.13;LWF;706;0.0;0.13;176;1;500000;1.4;64.71;56.67;34;1.27;Eladio Zorrilla Jiménez;50.0;intercity sj d' alacant;7.01;10;1.4;0.0;2.04;40.0;2.8;https://cdn5.wyscout.com/photos/team/public/4080_120x120.png;23.97;38.46;0.0;Segunda División;82.72;0.38;0.0;['ESP'];1.97;0;left;15;3.82;20.65;0.76;0.0;24.22;1.15;0;0.0;0.89;2.17;0;0.0;30.1;0.0;50.0;0.38;3.31;0.51;1990-07-13;0.51;0.0;76.84;ESP;0.25;0.94;35.64;0.0;https://cdn5.wyscout.com/photos/players/public/g251621_100x130.png;83.33;0.13;31.82;False;Burgos;4;80;2.23;13.13;['CF', 'LAMF', 'LWF'];2.93;1.66;0.0;2;0.13;0;3.44;17.21;Elady Zorrilla;18.29;33;77.78;0.0;000000;92.73;3.57;0.0;0.64;1.02;0;1;0.13;0.0;0.0;1.4;1;CF;10.0;12.57;22.22;0.0;0.13;['Spain'];0.0;0.0;2025-06-30;52.17;7.39;1990-07-13;0.0;30.0;0.12;2.04;LAMF;0.0;34.0;12;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Mediocampista Ofensivo Izquierdo;Mediapunta;Delantero Extremo Izquierdo;Delantero
-203538;81.71;1.61;89.87;0.81;0.6;16.51;1.01;2.82;0.2;0;447;0.0;0.6;183;1;500000;1.21;80.0;53.33;96;1.01;José Manuel Cabrera López;50.0;cultural leonesa;6.24;5;2.82;0.0;1.61;75.0;3.42;https://cdn5.wyscout.com/photos/team/public/2102_120x120.png;15.1;0.0;0.0;Primera Division RFEF;91.67;0.0;0.0;['ESP'];0.26;1;right;9;6.04;36.24;4.03;0.2;43.49;3.42;0;0.0;0.6;6.04;0;0.0;72.73;0.0;0.0;0.0;3.62;0.2;2001-06-23;0.2;0.0;84.26;ESP;0.05;0.0;48.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-203538_100x130.png;50.0;0.0;47.06;False;Cultural Leonesa;1;70;6.14;2.21;['RB'];2.62;0.0;0.0;0;0.2;1;8.66;35.23;Lanchi;20.11;0;88.37;0.0;000000;93.55;6.85;0.36;0.0;0.0;0;1;0.2;0.2;0.0;3.42;0;RB;20.0;34.47;47.06;0.0;0.2;['Spain'];0.0;0.0;0;53.85;15.91;2001-06-23;0.2;60.0;0.0;2.01;0;0.0;23.0;0;Spain;Primera RFEF;1.0;Lateral Derecho;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
61767;60.0;1.0;68.33;1.0;0.06;2.18;0.25;1.0;0.06;0;1446;0.0;0.06;177;3;500000;1.62;50.0;59.38;83;1.49;Enrique González Casín;33.85;ibiza;5.54;24;0.31;0.0;1.62;50.0;0.62;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;18.73;50.0;0.0;Primera Division RFEF;75.23;0.12;0.06;['ESP'];3.25;3;left;28;1.99;13.82;0.44;0.06;14.88;0.37;0;0.0;0.37;1.12;0;0.0;33.08;0.06;0.0;0.0;4.05;0.06;1990-05-16;0.06;0.0;72.38;ESP;0.2;0.97;32.56;0.0;https://cdn5.wyscout.com/photos/players/public/56584_100x130.png;57.14;0.06;20.0;False;Ibiza;1;78;0.63;8.28;['CF'];0.93;0.25;0.0;0;0.0;0;1.43;11.08;Quique González;14.6;0;60.87;0.0;000000;79.78;1.62;0.1;0.0;0.31;0;0;0.0;0.0;0.0;0.37;1;CF;12.5;7.48;0.0;0.0;0.19;['Spain'];0.0;0.0;2025-06-30;40.0;3.73;1990-05-16;0.19;25.0;0.06;2.49;0;0.0;35.0;0;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
